source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,down_par,down_par_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON 211223 BPNS Wa 200 R1,EMOBON_BPNS_Wa_76,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 211223 BPNS Wa 200 R2,EMOBON_BPNS_Wa_77,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 211223 BPNS Wa 200 R3,EMOBON_BPNS_Wa_78,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 211223 BPNS Wa 200 R4,EMOBON_BPNS_Wa_79,0.539,HPLC,NA,CTD broke and sea surface temperature could not be measured,NA,CTD broke and sea subsurface  temperature could not be measured,NA,CTD broke and sea surface salinity  could not be measured,NA,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,NA,CTD broke and conductivity could not be measured,NA,NA,,,,,,,,,NA,CTD broke and dissolved oxygen could not be measured,,,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,NA,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 211223 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220322 BPNS Wa 3 R1,EMOBON_BPNS_Wa_81,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 3 R2,EMOBON_BPNS_Wa_82,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 3 R3,EMOBON_BPNS_Wa_83,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 3 R4,EMOBON_BPNS_Wa_84,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220322 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_86,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_87,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_88,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_89,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220322 BPNS Wa 20 R1,EMOBON_BPNS_Wa_91,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 20 R2,EMOBON_BPNS_Wa_92,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 20 R3,EMOBON_BPNS_Wa_93,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 20 R4,EMOBON_BPNS_Wa_94,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220322 BPNS Wa 200 R1,EMOBON_BPNS_Wa_96,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 R2,EMOBON_BPNS_Wa_97,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 R3,EMOBON_BPNS_Wa_98,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 R4,EMOBON_BPNS_Wa_99,NA,HPLC,8.259,CTD,8.256,CTD,31.932,CTD,33.333,CTD,,,,,,,,,,34.8853,CTD,1.026220,CTD,,,,,,,,,9.7011765,CTD,,,,,21.93,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.38,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01445842586,CTD,,,6.33,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220322 BPNS Wa 200 Blank,EMOBON_BPNS_Wa_100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220420 BPNS Wa 3 R1,EMOBON_BPNS_Wa_101,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 R2,EMOBON_BPNS_Wa_102,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 R3,EMOBON_BPNS_Wa_103,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 R4,EMOBON_BPNS_Wa_104,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 3 Blank,EMOBON_BPNS_Wa_105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R1,EMOBON_BPNS_Wa_106,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R2,EMOBON_BPNS_Wa_107,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R3,EMOBON_BPNS_Wa_108,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 R4,EMOBON_BPNS_Wa_109,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 0.2 Blank,EMOBON_BPNS_Wa_110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220420 BPNS Wa 20 R1,EMOBON_BPNS_Wa_111,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 R2,EMOBON_BPNS_Wa_112,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 R3,EMOBON_BPNS_Wa_113,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 R4,EMOBON_BPNS_Wa_114,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON 220420 BPNS Wa 20 Blank,EMOBON_BPNS_Wa_115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON 220420 BPNS Wa 200 R1,EMOBON_BPNS_Wa_116,NA,HPLC,9.931,CTD,9.929,CTD,32.282,CTD,33.629,CTD,,,,,,,,,,35.966597,CTD,1.025353,CTD,,,,,,,,,9.3230265,CTD,,,,,16.44,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00172711572,CTD,,,Expected 2024-12-31,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
